entity_id,rut,legal_name,universe_status,universe_confidence,direct_confirmed,direct_sources,activity_codes,activity_names,max_activity_signal,activity_universe_scope,fatf_r8_screening,start_date,end_date,current_tax_status,first_company_year,last_company_year,company_year_count,years_present,company_presence_2020,company_presence_2021,company_presence_2022,company_presence_2023,company_presence_2024,latest_sales_band,latest_workers,latest_region,latest_main_activity,latest_taxpayer_type,latest_taxpayer_subtype,evidence_sources,evidence_source_count,generated_at,commercial_form_signal,osfl_name_evidence,universe_in_scope,universe_status_refined,exclusion_reason
ENT-RUT-65047828-2,65047828-2,ASOCIACION LATINO AMERICANA DE MATERIALES COMPUESTOS CHILE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65196818-6,65196818-6,ASOCIACION LATINOAMERICANA DE COMPOSITORES Y AUTORES DE MUSICA,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2021,2024,4.0,2021|2022|2023|2024,False,True,True,True,True,2,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65190374-2,65190374-2,ASOCIACION LATINOAMERICANA DE GEODESIA VOLCANICA O GEOVOL,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,941200|949903|949909,ACTIVIDADES DE ASOCIACIONES PROFESIONALES|ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65082969-7,65082969-7,ASOCIACION LATINOAMERICANA DE ODONTOLOGIA PARA PACIENTES ESPECIALES CHILE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903|949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65204163-9,65204163-9,"ASOCIACION LATINOAMERICANA DE PROFESORES DE PIANO, ALAPP",CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903|949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65204364-K,65204364-K,ASOCIACION LATINOAMERICANA DE SEGUIMIENTO PEDIATRICO Y NEONATAL O ASOCIACION ALS,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,941200|949909,ACTIVIDADES DE ASOCIACIONES PROFESIONALES|ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2021,2024,4.0,2021|2022|2023|2024,False,True,True,True,True,4,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65164565-4,65164565-4,ASOCIACION LATINOAMERICANA DE VIROLOGIA CLINICA,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903,FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65133912-K,65133912-K,ASOCIACION LIBERTAD RFC,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65083898-K,65083898-K,"ASOCIACION LIBERTAD, CULTURA Y EQUIDAD",CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903|949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,2020,2022,3.0,2020|2021|2022,True,True,True,False,False,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65116026-K,65116026-K,ASOCIACION LIBRE CENTRO DE DESARROLLO DE PENSAMIENTO INDEPENDIENTE EN PSICOANALI,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,941200|949903|949909,ACTIVIDADES DE ASOCIACIONES PROFESIONALES|ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65161915-7,65161915-7,ASOCIACION LIFEGUARD ANTOFAGASTA,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,1,,II REGION DE ANTOFAGASTA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65221932-2,65221932-2,ASOCIACION LOCATARIOS EUROCENTRO,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903|949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-53321682-K,53321682-K,ASOCIACION LOS HELADOS,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2020,1.0,2020,True,False,False,False,False,1,,III REGION DE ATACAMA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65192556-8,65192556-8,ASOCIACION MAITREYA ZEN,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903,FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,2,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65214524-8,65214524-8,ASOCIACION MARCHA POR JESUS O MARCHA POR JESUS CHILE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949100|949903,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65172692-1,65172692-1,ASOCIACION MAS EDUCA IFC,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903,FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65196483-0,65196483-0,ASOCIACION MAWIDA,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949902|949903|949909,ACTIVIDADES DE CLUBES SOCIALES|ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,2021,2024,4.0,2021|2022|2023|2024,False,True,True,True,True,5,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65168557-5,65168557-5,ASOCIACION MEDICA CANNABICA CLUB PUNTO VERDE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65180367-5,65180367-5,ASOCIACION MEDICA INTERNACIONAL DE LA ESCUELA LATINOAMERICANA DE MEDICINA,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65094223-K,65094223-K,ASOCIACION MEDICOS SIN MARCA,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2022,3.0,2020|2021|2022,True,True,True,False,False,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65120481-K,65120481-K,ASOCIACION MEDIO AMBIENTAL DESIERTO AZUL,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,2,,II REGION DE ANTOFAGASTA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65114121-4,65114121-4,ASOCIACION MEDIOAMBIENTAL AZUL MANAO,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65166735-6,65166735-6,ASOCIACION MEDWEED,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2022,3.0,2020|2021|2022,True,True,True,False,False,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-73103300-5,73103300-5,ASOCIACION METROPOLITANA DE JARDINES INFANTILES A G,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65117794-4,65117794-4,ASOCIACION METROPOLITANA DE MUNICIPALIDADES DE SANTIAGO SUR PARA LA GESTION AMBI,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,10,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-73537100-2,73537100-2,ASOCIACION METROPOLITANA DE SKI,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65151613-7,65151613-7,ASOCIACION MINISTERIAL EVANGELICOS NACIONALES AMEN,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949100|949903,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,2,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65088537-6,65088537-6,ASOCIACION MIRA CHILE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903|949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-71356300-5,71356300-5,ASOCIACION MISIONERA CRISTIANA VICTORIAS EN EL NOMBRE DE JESUS,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949100,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,1,,VIII REGION DEL BIO BIO,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65205417-K,65205417-K,ASOCIACION MOTOCICLISTA ROAD BIKERS MC CHILE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949902,ACTIVIDADES DE CLUBES SOCIALES,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65149963-1,65149963-1,ASOCIACION MOTOR DE BUSQUEDA,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65183211-K,65183211-K,ASOCIACION MOVIMIENTO NACIONAL RECICLADORES DE CHILE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2022,2024,3.0,2022|2023|2024,False,False,True,True,True,6,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65244976-K,65244976-K,ASOCIACION MUJERES DEL VINO DE CHILE MUV CHILE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65086499-9,65086499-9,ASOCIACION MUNDIAL DE COACHING ONTOLOGICO A.G,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65059186-0,65059186-0,ASOCIACION MUNICIPAL DE DEPORTES Y RECREACION DE MEJILLONES,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,7,,II REGION DE ANTOFAGASTA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65087276-2,65087276-2,ASOCIACION MUNICIPAL PARA LA SUSTENTABILIDAD AMBIENTAL,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2022,3.0,2020|2021|2022,True,True,True,False,False,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65113219-3,65113219-3,ASOCIACION MUSICAL REMOLINO,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65152245-5,65152245-5,ASOCIACION MUTUAL MAS ALLA DEL HORIZONTE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65082445-8,65082445-8,ASOCIACION MUTUAL RESCATE INTEGRAL E.M.S.,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65091148-2,65091148-2,ASOCIACION NACIONAL DE ACREDITACION DE KINESIOLOGOS ESPECIALISTAS,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903,FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-70495700-9,70495700-9,ASOCIACION NACIONAL DE AVISADORES ANDA A G,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,6,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65201584-0,65201584-0,ASOCIACION NACIONAL DE CABALLOS ARABES DEPORTIVOS,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65714200-K,65714200-K,ASOCIACION NACIONAL DE CONSUMIDORES Y USUARIOS DE CHILE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949903|949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.|FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,VERY_STRONG,OSFL_CANDIDATE,FATF_R8_CANDIDATE,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65868060-9,65868060-9,ASOCIACION NACIONAL DE CONSUMIDORES Y USUARIOS DE SERV EDUCACIONALES,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
ENT-RUT-65174157-2,65174157-2,ASOCIACION NACIONAL DE COOPERATIVAS DE CHILE,CANDIDATE_STRONG_SII_ACTIVITY,HIGH_CANDIDATE,False,,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,STRONG,OSFL_CANDIDATE,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,5,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-31T17:40:10.948147+00:00,False,True,True,CORE_STRONG_SII_ACTIVITY,
