source_id,external_id,external_name,external_name_norm,registry_status,source_url,match_method,evidence_strength,rut,entity_id,error
donatarias_21440,1029,ARZOBISPADO DE CONCEPCION,ARZOBISPADO DE CONCEPCION,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1029,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1028,OBISPADO DE PUNTA ARENAS,OBISPADO DE PUNTA ARENAS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1028,RUT_DIRECT,STRONG_LEGAL_REGISTRY,82984900-3,ENT-RUT-82984900-3,
donatarias_21440,1027,IGLESIA BIBLICA BAUTISTA CORDILLERA,IGLESIA BIBLICA BAUTISTA CORDILLERA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1027,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1026,"FUNDACION VIDA, SALUD Y CIENCIA",FUNDACION VIDA SALUD Y CIENCIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1026,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1025,FUNDACIÓN PARA LA CULTURA Y LAS ARTES DEL MAULE,FUNDACION PARA LA CULTURA Y LAS ARTES DEL MAULE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1025,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65137104-K,ENT-RUT-65137104-K,
donatarias_21440,1024,FUNDACIÓN MUJER MUNDO,FUNDACION MUJER MUNDO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1024,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1023,FUNDACIÓN CUENTA CONMIGO,FUNDACION CUENTA CONMIGO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1023,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1022,FUNDACIÓN CONEXIONES INCLUSIVAS PARA EL MUNDO,FUNDACION CONEXIONES INCLUSIVAS PARA EL MUNDO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1022,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1021,FUNDACION CIEGOS CON TEMPLE,FUNDACION CIEGOS CON TEMPLE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1021,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1020,FUNDACIÓN  CHILE MESTIZO,FUNDACION CHILE MESTIZO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1020,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1019,FUDACIÓN PERRIOTT CANINO,FUDACION PERRIOTT CANINO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1019,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1018,CUERPO DE BOMBEROS DE VALPARAISO,CUERPO DE BOMBEROS DE VALPARAISO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1018,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1017,CORPORACIÓN DE DESARROLLO CULTURAL Y PATRIMONIAL DE LOS PUEBLOS ORIGINARIOS,CORPORACION DE DESARROLLO CULTURAL Y PATRIMONIAL DE LOS PUEBLOS ORIGINARIOS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1017,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1016,CORPORACIÓN CAMBIEMOS CHILE,CORPORACION CAMBIEMOS CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1016,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1015,FUNDACION SOMOS UP,FUNDACION SOMOS UP,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1015,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1014,FUNDACION SANTUARIO EMPATIA,FUNDACION SANTUARIO EMPATIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1014,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1013,FUNDACION PROACOGIDA,FUNDACION PROACOGIDA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1013,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1012,FUNDACIÓN PATRONATO DE LOS SAGRADOS CORAZONES,FUNDACION PATRONATO DE LOS SAGRADOS CORAZONES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1012,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1011,FUNDACION INNOQUIDAD,FUNDACION INNOQUIDAD,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1011,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65199818-2,ENT-RUT-65199818-2,
donatarias_21440,1010,FUNDACIÓN FRAUNHOFER CHILE RESEARCH,FUNDACION FRAUNHOFER CHILE RESEARCH,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1010,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65033192-3,ENT-RUT-65033192-3,
donatarias_21440,1009,FUNDACIÓN ENTIDAD PEDAGÓGICA Y TÉCNICA DE APOYO ZIG ZAG CAPACITACIÓN,FUNDACION ENTIDAD PEDAGOGICA Y TECNICA DE APOYO ZIG ZAG CAPACITACION,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1009,RUT_DIRECT,STRONG_LEGAL_REGISTRY,76624670-2,ENT-RUT-76624670-2,
donatarias_21440,1008,FUNDACIÓN DE LA INDIA EN CHILE,FUNDACION DE LA INDIA EN CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1008,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65140668-4,ENT-RUT-65140668-4,
donatarias_21440,1007,FUNDACIÓN BUENAS RAÍCES,FUNDACION BUENAS RAICES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1007,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1006,FUNDACIÓN ARICA DOWN,FUNDACION ARICA DOWN,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1006,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1005,ORGANIZACION NO GUBERNAMENTAL DE DESARROLLO HIPOTERAPIA AZAPA U O.N.G HIPOTERAPIA AZAPA,ORGANIZACION NO GUBERNAMENTAL DE DESARROLLO HIPOTERAPIA AZAPA U O N G HIPOTERAPIA AZAPA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1005,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1004,FUNDACIÓN TEXTIL CIRCULAR,FUNDACION TEXTIL CIRCULAR,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1004,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1003,FUNDACION PARA EL ARTE Y LA CULTURA DE FRUTILLAR,FUNDACION PARA EL ARTE Y LA CULTURA DE FRUTILLAR,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1003,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1002,FUNDACION ÑACURUTU,FUNDACION NACURUTU,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1002,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1001,FUNDACIÓN DE BENEFICENCIA HOGAR DE NIÑOS SAN JOSÉ,FUNDACION DE BENEFICENCIA HOGAR DE NINOS SAN JOSE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1001,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,1000,FUNDACIÓN CRECER,FUNDACION CRECER,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1000,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,999,FUNDACIÓN AMARTE,FUNDACION AMARTE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=999,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,998,CORPORACIÓN RED DE OBSERVADORES DE AVES DE CHILE,CORPORACION RED DE OBSERVADORES DE AVES DE CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=998,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,997,CORPORACION NACIONAL DE MUJERES DE LA PESCA ARTESANAL,CORPORACION NACIONAL DE MUJERES DE LA PESCA ARTESANAL,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=997,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,996,CORPORACIÓN ERES21 ENCUENTRO RED EDUCADORES SIGLO 21,CORPORACION ERES21 ENCUENTRO RED EDUCADORES SIGLO 21,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=996,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,995,ASOCIACIÓN CHILENA DE XLH Y OTROS RAQUITISMOS HEREDITARIOS,ASOCIACION CHILENA DE XLH Y OTROS RAQUITISMOS HEREDITARIOS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=995,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,994,FUNDACION UN DOS TRES POR TI,FUNDACION UN DOS TRES POR TI,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=994,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,993,FUNDACION SEMBRANDO FELICIDAD,FUNDACION SEMBRANDO FELICIDAD,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=993,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,992,FUNDACION RUPERTO LECAROS IZQUIERDO,FUNDACION RUPERTO LECAROS IZQUIERDO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=992,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,991,FUNDACION PROYECTO HUERTO,FUNDACION PROYECTO HUERTO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=991,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,990,FUNDACIÓN GLOBAL CARE LATINOAMÉRICA,FUNDACION GLOBAL CARE LATINOAMERICA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=990,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65214907-3,ENT-RUT-65214907-3,
donatarias_21440,989,FUNDACIÓN APANINES,FUNDACION APANINES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=989,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65068774-4,ENT-RUT-65068774-4,
donatarias_21440,988,FUNDACION WOMEN IN FINANCE,FUNDACION WOMEN IN FINANCE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=988,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,987,FUNDACIÓN POR UNA CARRERA,FUNDACION POR UNA CARRERA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=987,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,986,FUNDACION EDUCATIVA NYV ALIANZA ESTRATEGICA,FUNDACION EDUCATIVA NYV ALIANZA ESTRATEGICA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=986,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,985,CORPORACION MUNICIPAL VIÑA DEL MAR PARA EL DESARROLLO SOCIAL,CORPORACION MUNICIPAL VINA DEL MAR PARA EL DESARROLLO SOCIAL,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=985,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,984,"ONG NEYUN, EDUCACIÓN EN ARMONÍA",ONG NEYUN EDUCACION EN ARMONIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=984,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,983,FUNDACION VERA KOCAROVA,FUNDACION VERA KOCAROVA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=983,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,982,FUNDACION ROXY,FUNDACION ROXY,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=982,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,981,FUNDACION EMILIA SILVA FIGUEROA VICTIMAS DE ACCIDENTES,FUNDACION EMILIA SILVA FIGUEROA VICTIMAS DE ACCIDENTES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=981,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,980,FUNDACIÓN ECOFARMACOVIGILANCIA CHILE,FUNDACION ECOFARMACOVIGILANCIA CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=980,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,979,CUERPO  DE BOMBEROS LAGO RANCO,CUERPO DE BOMBEROS LAGO RANCO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=979,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,978,CORPORACIÓN TROQUEL PARA EL FOMENTO DE LA LECTURA,CORPORACION TROQUEL PARA EL FOMENTO DE LA LECTURA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=978,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,977,CORPORACIÓN PATRIMONIAL POBLACIÓN OBRERO FERROVIARIO SAN BERNARDO,CORPORACION PATRIMONIAL POBLACION OBRERO FERROVIARIO SAN BERNARDO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=977,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,976,FUNDACION PARA LA EDUCACION Y SALUD NATURA,FUNDACION PARA LA EDUCACION Y SALUD NATURA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=976,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,975,FUNDACION VALOR DE MUJER,FUNDACION VALOR DE MUJER,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=975,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,974,FUNDACIÓN SIETE GENERACIONES,FUNDACION SIETE GENERACIONES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=974,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,973,FUNDACION REYES DEL MUNDO,FUNDACION REYES DEL MUNDO,Eliminada,https://donacionesley21440.gob.cl/registro-publico?n=973,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,972,FUNDACIÓN RESCATADOS EN BUSCA DE FAMILIA,FUNDACION RESCATADOS EN BUSCA DE FAMILIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=972,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,971,FUNDACION MINGA VALPO,FUNDACION MINGA VALPO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=971,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,970,FUNDACION LA TRIBU SOMOS,FUNDACION LA TRIBU SOMOS,Eliminada,https://donacionesley21440.gob.cl/registro-publico?n=970,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,969,FUNDACION GRANDES VALORES,FUNDACION GRANDES VALORES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=969,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,968,FUNDACION EDUCACIONAL SUMATE PADRE ALVARO LAVIN,FUNDACION EDUCACIONAL SUMATE PADRE ALVARO LAVIN,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=968,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,967,FUNDACIÓN DE BENEFICENCIA SOLEA,FUNDACION DE BENEFICENCIA SOLEA,Eliminada,https://donacionesley21440.gob.cl/registro-publico?n=967,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,966,FUNDACIÓN CIENCIA IMPACTA,FUNDACION CIENCIA IMPACTA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=966,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,965,FUNDACIÓN CHILENA PARA EL DESARROLLO DE COMPETENCIAS,FUNDACION CHILENA PARA EL DESARROLLO DE COMPETENCIAS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=965,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,964,FUNDACIÓN BUDISTA MAHAYANA OTZER LING CHILE,FUNDACION BUDISTA MAHAYANA OTZER LING CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=964,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,963,FUNDACIÓN AMIGOS DE JESUS,FUNDACION AMIGOS DE JESUS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=963,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,962,CORPORACIÓN MIRADA ANIMAL CHILE,CORPORACION MIRADA ANIMAL CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=962,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,961,CORPORACION ESPINA BIFIDA,CORPORACION ESPINA BIFIDA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=961,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,960,CORPORACION DE DESARROLLO TURISTICO Y TERRITORIAL CHILE AUSTRAL,CORPORACION DE DESARROLLO TURISTICO Y TERRITORIAL CHILE AUSTRAL,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=960,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,959,CORP DE SOCIOS AMIGOS DEL CUERPO DE BOMBEROS DE NUNOA,CORP DE SOCIOS AMIGOS DEL CUERPO DE BOMBEROS DE NUNOA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=959,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,958,FUNDACIÓN ENTRE TRIBUS,FUNDACION ENTRE TRIBUS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=958,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,957,FUNDACIÓN JARDÍN BOTÁNICO NACIONAL DE VIÑA DEL MAR,FUNDACION JARDIN BOTANICO NACIONAL DE VINA DEL MAR,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=957,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,956,ONG DE DESARROLLO AVES RAPACES DE CHILE,ONG DE DESARROLLO AVES RAPACES DE CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=956,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,955,FUNDACION IDEAS PARA LA INFANCIA,FUNDACION IDEAS PARA LA INFANCIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=955,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,954,FUNDACIÓN HERA,FUNDACION HERA,Eliminada,https://donacionesley21440.gob.cl/registro-publico?n=954,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,953,FUNDACIÓN EDUCACIONAL LA ASUNCIÓN DE TALCAHUANO,FUNDACION EDUCACIONAL LA ASUNCION DE TALCAHUANO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=953,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
donatarias_21440,952,FUNDACION EDUCACIONAL ALBERT EINSTEIN,FUNDACION EDUCACIONAL ALBERT EINSTEIN,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=952,RUT_DIRECT,STRONG_LEGAL_REGISTRY,,,"ReadTimeout: HTTPSConnectionPool(host='donacionesley21440.gob.cl', port=443): Read timed out. (read timeout=3)"
